Club Name,Season,Player Name,Date Of Birth
Tottenham Hotspur,2019/20,Moussa Sissoko,1989-08-16
Tottenham Hotspur,2019/20,Dele Alli,1996-11-04
Tottenham Hotspur,2019/20,Christian Eriksen,1992-02-14
Tottenham Hotspur,2019/20,Lucas Moura,1992-08-13
Tottenham Hotspur,2019/20,Luke Amos,1997-02-23
Tottenham Hotspur,2019/20,George Marsh,1998-05-11
Tottenham Hotspur,2019/20,Oliver Skipp,2000-09-16
Tottenham Hotspur,2019/20,Son Heung-Min,1992-08-07
Tottenham Hotspur,2019/20,Vincent Janssen,1994-06-15
Tottenham Hotspur,2019/20,Harry Kane,1993-07-28
Tottenham Hotspur,2019/20,Fernando Llorente,1985-02-26
Tottenham Hotspur,2019/20,Kazaiah Sterling,1998-09-11
Tottenham Hotspur,2019/20,Georges-Kévin Nkoudou,1995-02-13
Tottenham Hotspur,2019/20,Mousa Dembélé,1987-07-16
Tottenham Hotspur,2019/20,Josh Onomah,1997-04-27
Tottenham Hotspur,2019/20,Tanguy Ndombele,1996-12-28
Tottenham Hotspur,2019/20,Jonathan De Bie,2000-05-28
Tottenham Hotspur,2019/20,Brooklyn Lyons-Foster,2000-01-12
Tottenham Hotspur,2019/20,Anthony Georgiou,1997-02-24
Tottenham Hotspur,2019/20,Jack Roles,1999-02-26
Tottenham Hotspur,2019/20,Harvey White,2001-09-19
Tottenham Hotspur,2019/20,Brandon Austin,1999-07-01
Tottenham Hotspur,2019/20,Giovani Lo Celso,1996-09-04
Tottenham Hotspur,2019/20,Ryan Sessegnon,2000-05-18
Tottenham Hotspur,2019/20,Japhet Tanganga,1999-03-31
Tottenham Hotspur,2019/20,Troy Parrott,2002-04-02
Tottenham Hotspur,2019/20,Michel Vorm,1983-10-20
Tottenham Hotspur,2019/20,Dennis Cirkin,2002-06-04
Tottenham Hotspur,2019/20,Gedson Fernandes,1999-09-01
Tottenham Hotspur,2019/20,Steven Bergwijn,1997-08-10
Tottenham Hotspur,2019/20,Malachi Fagan-Walcott,2002-11-03
Tottenham Hotspur,2019/20,Cameron Carter-Vickers,1997-12-31
Tottenham Hotspur,2019/20,Jack Clarke,2000-11-23
Tottenham Hotspur,2019/20,Jamie Bowden,2001-09-07
Watford,2019/20,Heurelho Gomes,1981-02-15
Watford,2019/20,Ben Foster,1983-03-04
Watford,2019/20,Pontus Dahlberg,1999-01-21
Watford,2019/20,Daryl Janmaat,1989-07-22
Watford,2019/20,Miguel Britos,1985-07-17
Watford,2019/20,Sebastian Prödl,1987-06-21
Watford,2019/20,Adrian Mariappa,1986-03-10
Watford,2019/20,Adam Masina,1994-02-01
Watford,2019/20,Craig Cathcart,1989-06-02
Watford,2019/20,Kiko Femenía,1991-02-02
Watford,2019/20,Marc Navarro,1995-02-07
Watford,2019/20,José Holebas,1984-06-27
Watford,2019/20,Christian Kabasele,1991-02-24
Watford,2019/20,Tom Cleverley,1989-12-08
Watford,2019/20,Ken Sema,1993-09-30
Watford,2019/20,Nathaniel Chalobah,1994-12-12
Watford,2019/20,Abdoulaye Doucouré,1993-01-01
Watford,2019/20,Will Hughes,1995-04-17
Watford,2019/20,Domingos Quina,1999-11-18
Watford,2019/20,Etienne Capoue,1988-11-07
Watford,2019/20,Roberto Pereyra,1991-07-01
Watford,2019/20,Gerard Deulofeu,1994-03-13
Watford,2019/20,Troy Deeney,1988-06-29
Watford,2019/20,Isaac Success,1996-07-01
Watford,2019/20,Adalberto Peñaranda,1997-05-31
Watford,2019/20,Andre Gray,1991-06-26
Watford,2019/20,Marvin Zeegelaar,1990-12-08
Watford,2019/20,Younes Kaboul,1986-04-01
Watford,2019/20,Dimitri Foulquier,1993-03-23
Watford,2019/20,Daniel Bachmann,1994-09-07
Watford,2019/20,Ben Wilmot,1999-04-11
Watford,2019/20,Dodi Lukébakio,1997-09-24
Watford,2019/20,Stefano Okaka,1989-09-08
Watford,2019/20,Craig Dawson,1990-06-05
Watford,2019/20,Kane Crichlow,2000-08-21
Watford,2019/20,Harry Forster,2000-11-05
Watford,2019/20,Tom Dele-Bashiru,1999-09-17
Watford,2019/20,Danny Welbeck,1990-11-26
Watford,2019/20,Ismaïla Sarr,1998-02-25
Watford,2019/20,Sam Dalby,1999-07-12
Watford,2019/20,João Pedro,2001-09-26
Watford,2019/20,Adam Parkes,1999-11-30
Watford,2019/20,Mason Barrett,1999-09-24
Watford,2019/20,Bayli Spencer-Adams,2001-06-26
Watford,2019/20,Callum Whelan,1998-09-24
Watford,2019/20,Joseph Hungbo,2000-01-15
Watford,2019/20,Ignacio Pussetto,1995-12-21
Watford,2019/20,Kaylen Hinds,1998-01-28
Watford,2019/20,Henry Wise,2000-01-01
Watford,2019/20,Jayden Bennetts,2001-06-26
Watford,2019/20,Jamal Balogun,2000-01-18
Watford,2019/20,Andi Janjeva,2002-11-10
Watford,2019/20,Jerome Sinclair,1996-09-20
West Ham United,2019/20,Lukasz Fabianski,1985-04-18
West Ham United,2019/20,Adrián,1987-03-01
West Ham United,2019/20,Winston Reid,1988-03-07
West Ham United,2019/20,Aaron Cresswell,1989-12-15
West Ham United,2019/20,Fabián Balbuena,1991-08-23
West Ham United,2019/20,Pablo Zabaleta,1985-01-16
West Ham United,2019/20,Angelo Ogbonna,1988-05-23
West Ham United,2019/20,Issa Diop,1997-09-01
West Ham United,2019/20,Ryan Fredericks,1992-10-10
West Ham United,2019/20,Arthur Masuaku,1993-07-11
West Ham United,2019/20,Felipe Anderson,1993-04-15
West Ham United,2019/20,Manuel Lanzini,1993-02-15
West Ham United,2019/20,Robert Snodgrass,1987-07-09
West Ham United,2019/20,Pedro Obiang,1992-03-27
West Ham United,2019/20,Carlos Sánchez,1986-06-02
West Ham United,2019/20,Mark Noble,1987-08-05
West Ham United,2019/20,Samir Nasri,1987-06-26
West Ham United,2019/20,Jack Wilshere,1992-01-01
West Ham United,2019/20,Michail Antonio,1990-03-28
West Ham United,2019/20,Declan Rice,1999-01-14
West Ham United,2019/20,Grady Diangana,1998-04-19
West Ham United,2019/20,Conor Coventry,2000-03-25
West Ham United,2019/20,Marko Arnautovic,1989-04-19
West Ham United,2019/20,Andy Carroll,1989-06-01
West Ham United,2019/20,Chicharito,1988-01-06
West Ham United,2019/20,Andriy Yarmolenko,1989-10-23
West Ham United,2019/20,Lucas Pérez,1988-10-09
West Ham United,2019/20,Xande Silva,1997-03-16
West Ham United,2019/20,Reece Oxford,1998-12-16
West Ham United,2019/20,Joe Powell,1998-10-30
West Ham United,2019/20,Sead Haksabanovic,1999-04-05
West Ham United,2019/20,Edimilson Fernandes,1996-04-15
West Ham United,2019/20,Toni Martínez,1997-06-30
West Ham United,2019/20,Sam Byram,1993-09-16
West Ham United,2019/20,Pablo Fornals,1996-02-22
West Ham United,2019/20,Josh Cullen,1996-07-04
West Ham United,2019/20,Jordan Hugill,1992-04-06
West Ham United,2019/20,Roberto Jiménez,1986-10-02
West Ham United,2019/20,David Martin,1986-01-22
West Ham United,2019/20,Sébastien Haller,1994-06-22
West Ham United,2019/20,Gonçalo Cardoso,2000-10-21
West Ham United,2019/20,Albian Ajeti,1997-02-26
West Ham United,2019/20,Ben Johnson,2000-01-24
West Ham United,2019/20,Nathan Holland,1998-06-19
West Ham United,2019/20,Joseph Anang,2000-08-06
West Ham United,2019/20,Jeremy Ngakia,2000-07-09
West Ham United,2019/20,Bernardo Rosa,2000-09-20
West Ham United,2019/20,Darren Randolph,1987-12-05
West Ham United,2019/20,Daniel Kemp,1999-11-01
West Ham United,2019/20,Tomas Soucek,1995-02-27
West Ham United,2019/20,Jarrod Bowen,1996-12-20
West Ham United,2019/20,Alfie Lewis,1999-09-28
West Ham United,2019/20,Nathan Trott,1998-11-21
Wolverhampton Wanderers,2019/20,Rui Patrício,1988-02-15
Wolverhampton Wanderers,2019/20,John Ruddy,1986-10-24
Wolverhampton Wanderers,2019/20,Will Norris,1993-12-08
Wolverhampton Wanderers,2019/20,Matt Doherty,1992-01-16
Wolverhampton Wanderers,2019/20,Ryan Bennett,1990-06-03
Wolverhampton Wanderers,2019/20,Willy Boly,1991-03-02
Wolverhampton Wanderers,2019/20,Conor Coady,1993-02-25
Wolverhampton Wanderers,2019/20,Jonny,1994-03-03
Wolverhampton Wanderers,2019/20,Rúben Vinagre,1999-09-04
Wolverhampton Wanderers,2019/20,Maximilian Kilman,1997-05-23
Wolverhampton Wanderers,2019/20,Rúben Neves,1997-03-13
Wolverhampton Wanderers,2019/20,Morgan Gibbs-White,2000-01-27
Wolverhampton Wanderers,2019/20,Diogo Jota,1996-04-12
Wolverhampton Wanderers,2019/20,Ryan Giles,2000-01-26
Wolverhampton Wanderers,2019/20,Elliot Watt,2000-11-03
Wolverhampton Wanderers,2019/20,Pote,1998-06-28
Wolverhampton Wanderers,2019/20,Romain Saïss,1990-03-26
Wolverhampton Wanderers,2019/20,João Moutinho,1986-08-09
Wolverhampton Wanderers,2019/20,Leander Dendoncker,1995-04-15
Wolverhampton Wanderers,2019/20,Ivan Cavaleiro,1993-10-18
Wolverhampton Wanderers,2019/20,Raúl Jiménez,1991-05-05
Wolverhampton Wanderers,2019/20,Hélder Costa,1994-12-01
Wolverhampton Wanderers,2019/20,Adama Traoré,1996-01-25
Wolverhampton Wanderers,2019/20,Niall Ennis,1999-05-20
Wolverhampton Wanderers,2019/20,Joe Mason,1991-05-13
Wolverhampton Wanderers,2019/20,Léo Bonatini,1994-03-28
Wolverhampton Wanderers,2019/20,Danny Batth,1990-09-21
Wolverhampton Wanderers,2019/20,Benny Ashley-Seal,1998-11-21
Wolverhampton Wanderers,2019/20,Paul Gladon,1992-03-18
Wolverhampton Wanderers,2019/20,Bright Enobakhare,1998-08-02
Wolverhampton Wanderers,2019/20,Kortney Hause,1995-07-16
Wolverhampton Wanderers,2019/20,Benik Afobe,1993-12-02
Wolverhampton Wanderers,2019/20,Roderick Miranda,1991-03-30
Wolverhampton Wanderers,2019/20,Rafa Mir,1997-06-18
Wolverhampton Wanderers,2019/20,Dion Sanderson,1999-12-15
Wolverhampton Wanderers,2019/20,Christian Marques,2003-01-15
Wolverhampton Wanderers,2019/20,Ed Francis,1999-11-09
Wolverhampton Wanderers,2019/20,Terry Taylor,2001-06-29
Wolverhampton Wanderers,2019/20,Luke Cundle,2002-04-26
Wolverhampton Wanderers,2019/20,Taylor Perry,2001-07-15
Wolverhampton Wanderers,2019/20,Nathaniel Shio Hong Wan,2000-08-17
Wolverhampton Wanderers,2019/20,Theo Corbeanu,2002-05-17
Wolverhampton Wanderers,2019/20,Austin Samuels,2000-11-20
Wolverhampton Wanderers,2019/20,Jesús Vallejo,1997-05-01
Wolverhampton Wanderers,2019/20,Patrick Cutrone,1998-03-01
Wolverhampton Wanderers,2019/20,Bruno Jordão,1998-12-10
Wolverhampton Wanderers,2019/20,Pedro Neto,2000-09-03
Wolverhampton Wanderers,2019/20,Renat Dadashov,1999-05-17
Wolverhampton Wanderers,2019/20,Andreas Söndergaard,2001-01-17
Wolverhampton Wanderers,2019/20,Meritan Shabani,1999-03-15
Wolverhampton Wanderers,2019/20,Oskar Buur,1998-03-31
Wolverhampton Wanderers,2019/20,Flávio Cristóvão,1997-05-23
Wolverhampton Wanderers,2019/20,Lewis Richards,2001-10-15
Wolverhampton Wanderers,2019/20,Chem Campbell,2002-12-30
Wolverhampton Wanderers,2019/20,Owen Otasowie,2001-06-01
Wolverhampton Wanderers,2019/20,Leonardo Campana,2000-07-24
Wolverhampton Wanderers,2019/20,Daniel Podence,1995-10-21
Wolverhampton Wanderers,2019/20,Luke Matheson,2002-02-10
Arsenal,2018/19,Petr Cech,1982-05-20
Arsenal,2018/19,David Ospina,1988-08-31
Arsenal,2018/19,Dejan Iliev,1995-02-25
Arsenal,2018/19,Héctor Bellerín,1995-03-19
Arsenal,2018/19,Per Mertesacker,1984-09-29
Arsenal,2018/19,Laurent Koscielny,1985-10-09
Arsenal,2018/19,Rob Holding,1995-09-20
Arsenal,2018/19,Nacho Monreal,1986-02-26
Arsenal,2018/19,Shkodran Mustafi,1992-04-17
Arsenal,2018/19,Calum Chambers,1995-01-20
Arsenal,2018/19,Konstantinos Mavropanos,1997-11-12
Arsenal,2018/19,Sead Kolasinac,1993-06-20
Arsenal,2018/19,Jordi Osei-Tutu,1998-02-10
Arsenal,2018/19,Mohamed Elneny,1992-11-07
Arsenal,2018/19,Henrikh Mkhitaryan,1989-01-21
Arsenal,2018/19,Aaron Ramsey,1990-12-26
Arsenal,2018/19,Mesut Özil,1988-10-15
Arsenal,2018/19,Alexander Iwobi,1996-03-05
Arsenal,2018/19,Santi Cazorla,1984-12-13
Arsenal,2018/19,Ainsley Maitland-Niles,1997-08-29
Arsenal,2018/19,Granit Xhaka,1992-09-27
Arsenal,2018/19,Vlad Dragomir,1999-04-24
Arsenal,2018/19,Charlie Gilmour,1999-11-02
Arsenal,2018/19,Joseph Willock,1999-08-20
Arsenal,2018/19,Alexandre Lacazette,1991-05-28
Arsenal,2018/19,Pierre-Emerick Aubameyang,1989-06-18
Arsenal,2018/19,Danny Welbeck,1990-11-26
Arsenal,2018/19,Josh Dasilva,1998-10-23
Arsenal,2018/19,Eddie Nketiah,1999-05-30
Arsenal,2018/19,Stephan Lichtsteiner,1984-01-16
Arsenal,2018/19,Bernd Leno,1992-04-03
Arsenal,2018/19,Emiliano Martínez,1992-02-09
Arsenal,2018/19,Carl Jenkinson,1992-08-02
Arsenal,2018/19,Jeff Reine-Adélaïde,1998-01-17
Arsenal,2018/19,Lucas Pérez,1988-10-09
Arsenal,2018/19,Chuba Akpom,1995-09-10
Arsenal,2018/19,Sokratis Papastathopoulos,1988-09-06
Arsenal,2018/19,Lucas Torreira,1996-11-02
Arsenal,2018/19,Mattéo Guendouzi,1999-04-14
Arsenal,2018/19,Emile Smith Rowe,2000-07-28
Arsenal,2018/19,Zech Medley,2000-09-07
Arsenal,2018/19,Julio Pleguezuelo,1997-01-26
Arsenal,2018/19,Tyreece John-Jules,2001-02-14
Arsenal,2018/19,Bukayo Saka,2001-05-09
Arsenal,2018/19,Denis Suárez,1994-06-01
Arsenal,2018/19,Matt Macey,1994-09-09
Arsenal,2018/19,Reiss Nelson,1999-10-12
AFC Bournemouth,2018/19,Artur Boruc,1980-02-20
AFC Bournemouth,2018/19,Asmir Begovic,1987-06-20
AFC Bournemouth,2018/19,Adam Federici,1985-01-31
AFC Bournemouth,2018/19,Simon Francis,1985-02-16
AFC Bournemouth,2018/19,Steve Cook,1991-04-19
AFC Bournemouth,2018/19,Nathan Aké,1995-02-18
AFC Bournemouth,2018/19,Charlie Daniels,1986-07-09
AFC Bournemouth,2018/19,Brad Smith,1994-09-04
AFC Bournemouth,2018/19,Adam Smith,1991-04-29
AFC Bournemouth,2018/19,Tyrone Mings,1993-03-13
AFC Bournemouth,2018/19,Jack Simpson,1996-12-18
AFC Bournemouth,2018/19,Dan Gosling,1990-01-02
AFC Bournemouth,2018/19,Andrew Surman,1986-08-20
AFC Bournemouth,2018/19,Marc Pugh,1987-02-04
AFC Bournemouth,2018/19,Harry Arter,1989-12-28
AFC Bournemouth,2018/19,Lewis Cook,1997-03-02
AFC Bournemouth,2018/19,Junior Stanislas,1989-11-26
AFC Bournemouth,2018/19,Emerson Hyndman,1996-09-04
AFC Bournemouth,2018/19,Ryan Fraser,1994-02-24
AFC Bournemouth,2018/19,Jordon Ibe,1995-08-12
AFC Bournemouth,2018/19,Matt Butcher,1997-05-14
AFC Bournemouth,2018/19,Kyle Taylor,1999-05-26
AFC Bournemouth,2018/19,Callum Wilson,1992-02-27
AFC Bournemouth,2018/19,Joshua King,1992-01-15
AFC Bournemouth,2018/19,Jermain Defoe,1982-07-10
AFC Bournemouth,2018/19,Lys Mousset,1996-08-02
AFC Bournemouth,2018/19,Mikael Ndjoli,1998-12-16
AFC Bournemouth,2018/19,Rhoys Wiggins,1987-04-11
AFC Bournemouth,2018/19,Aaron Ramsdale,1998-05-14
AFC Bournemouth,2018/19,Baily Cargill,1995-05-07
AFC Bournemouth,2018/19,Shaun Hobson,1998-06-29
AFC Bournemouth,2018/19,Connor Mahoney,1997-12-02
AFC Bournemouth,2018/19,Lewis Grabban,1988-12-01
AFC Bournemouth,2018/19,David Brooks,1997-08-07
AFC Bournemouth,2018/19,Ben Whitfield,1996-02-28
AFC Bournemouth,2018/19,Diego Rico,1993-02-23
AFC Bournemouth,2018/19,Jefferson Lerma,1994-10-25
AFC Bournemouth,2018/19,Mark Travers,1999-05-18
AFC Bournemouth,2018/19,Mihai-Alexandru Dobre,1998-08-30
AFC Bournemouth,2018/19,Nnamdi Ofoborh,1999-07-11
AFC Bournemouth,2018/19,Dominic Solanke,1997-09-14
AFC Bournemouth,2018/19,Nathaniel Clyne,1991-05-04
AFC Bournemouth,2018/19,Chris Mepham,1997-05-11
AFC Bournemouth,2018/19,Sam Surridge,1998-07-28
AFC Bournemouth,2018/19,Corey Jordan,1999-04-03
Brighton and Hove Albion,2018/19,Mathew Ryan,1992-08-04
Brighton and Hove Albion,2018/19,Niki Mäenpää,1985-01-23
Brighton and Hove Albion,2018/19,Tim Krul,1988-03-04
Brighton and Hove Albion,2018/19,Bruno,1980-01-10
Brighton and Hove Albion,2018/19,Gaëtan Bong,1988-04-25
Brighton and Hove Albion,2018/19,Uwe Hünemeier,1986-09-01
Brighton and Hove Albion,2018/19,Lewis Dunk,1991-11-21
Brighton and Hove Albion,2018/19,Connor Goldson,1992-12-18
Brighton and Hove Albion,2018/19,Ezequiel Schelotto,1989-05-23
Brighton and Hove Albion,2018/19,Shane Duffy,1992-01-01
Brighton and Hove Albion,2018/19,Liam Rosenior,1984-09-07
Brighton and Hove Albion,2018/19,Markus Suttner,1987-04-16
Brighton and Hove Albion,2018/19,Dale Stephens,1989-12-06
Brighton and Hove Albion,2018/19,Beram Kayal,1988-02-05
Brighton and Hove Albion,2018/19,Jiri Skalak,1992-12-03
Brighton and Hove Albion,2018/19,Anthony Knockaert,1991-11-20
Brighton and Hove Albion,2018/19,Pascal Groß,1991-06-15
Brighton and Hove Albion,2018/19,Steve Sidwell,1982-12-14
Brighton and Hove Albion,2018/19,Solly March,1994-07-20
Brighton and Hove Albion,2018/19,Davy Pröpper,1991-02-09
Brighton and Hove Albion,2018/19,Des Hutchinson,1996-05-12
Brighton and Hove Albion,2018/19,Jayson Molumby,1999-06-08
Brighton and Hove Albion,2018/19,Max Sanders,1999-04-01
Brighton and Hove Albion,2018/19,Sam Baldock,1989-03-15
Brighton and Hove Albion,2018/19,Tomer Hemed,1987-02-05
Brighton and Hove Albion,2018/19,Leonardo Ulloa,1986-07-26
Brighton and Hove Albion,2018/19,Glenn Murray,1983-09-25
Brighton and Hove Albion,2018/19,José Izquierdo,1992-07-07
Brighton and Hove Albion,2018/19,Jürgen Locadia,1993-07-11
Brighton and Hove Albion,2018/19,Aaron Connolly,2000-01-28
Brighton and Hove Albion,2018/19,Florin Andone,1993-11-04
Brighton and Hove Albion,2018/19,Leon Balogun,1988-06-28
Brighton and Hove Albion,2018/19,Jason Steele,1990-08-18
Brighton and Hove Albion,2018/19,Mathias Normann,1996-05-28
Brighton and Hove Albion,2018/19,Oliver Norwood,1991-12-04
Brighton and Hove Albion,2018/19,Rohan Ince,1992-08-11
Brighton and Hove Albion,2018/19,Soufyan Ahannach,1995-09-09
Brighton and Hove Albion,2018/19,Bernardo,1995-05-14
Brighton and Hove Albion,2018/19,Richard Towell,1991-07-17
Brighton and Hove Albion,2018/19,David Button,1989-02-27
Brighton and Hove Albion,2018/19,Yves Bissouma,1996-08-30
Brighton and Hove Albion,2018/19,Percy Tau,1994-05-13
Brighton and Hove Albion,2018/19,Alireza Jahanbakhsh,1993-11-08
Brighton and Hove Albion,2018/19,Viktor Gyökeres,1998-04-06
Brighton and Hove Albion,2018/19,Benjamin White,1997-08-10
Brighton and Hove Albion,2018/19,Martín Montoya,1991-04-14
Brighton and Hove Albion,2018/19,Dan Burn,1992-09-05
Brighton and Hove Albion,2018/19,Billy Arce,1998-12-07
Brighton and Hove Albion,2018/19,Ben Barclay,1996-07-10
Brighton and Hove Albion,2018/19,Will Collar,1997-03-02
Brighton and Hove Albion,2018/19,Alexis Mac Allister,1998-12-24
Brighton and Hove Albion,2018/19,Robert Sánchez,1997-11-18
Brighton and Hove Albion,2018/19,Tudor Baluta,1999-03-27
Brighton and Hove Albion,2018/19,Jan Mlakar,1998-10-23
Brighton and Hove Albion,2018/19,Leo Østigård,1999-11-28
Burnley,2018/19,Tom Heaton,1986-04-15
Burnley,2018/19,Anders Lindegaard,1984-04-13
Burnley,2018/19,Nick Pope,1992-04-19
Burnley,2018/19,Adam Legzdins,1986-11-28
Burnley,2018/19,Matthew Lowton,1989-09-06
Burnley,2018/19,Charlie Taylor,1993-09-18
Burnley,2018/19,James Tarkowski,1992-11-19
Burnley,2018/19,Ben Mee,1989-09-21
Burnley,2018/19,Stephen Ward,1985-08-20
Burnley,2018/19,Phil Bardsley,1985-06-28
Burnley,2018/19,Kevin Long,1990-08-18
Burnley,2018/19,Jack Cork,1989-06-25
Burnley,2018/19,Georges-Kévin Nkoudou,1995-02-13
Burnley,2018/19,Dean Marney,1984-01-31
Burnley,2018/19,Robbie Brady,1992-01-14
Burnley,2018/19,Jeff Hendrick,1992-01-31
Burnley,2018/19,Steven Defour,1988-04-15
Burnley,2018/19,Jóhann Gudmundsson,1990-10-27
Burnley,2018/19,Ashley Westwood,1990-01-04
Burnley,2018/19,Aaron Lennon,1987-04-16
Burnley,2018/19,Sam Vokes,1989-10-21
Burnley,2018/19,Ashley Barnes,1989-10-30
Burnley,2018/19,Chris Wood,1991-07-12
Burnley,2018/19,Jonathan Walters,1983-09-20
Burnley,2018/19,Nahki Wells,1990-01-06
Burnley,2018/19,Dwight McNeil,1999-11-22
Burnley,2018/19,Daniel Agyei,1997-01-06
Burnley,2018/19,Ben Gibson,1993-01-15
Burnley,2018/19,Joe Hart,1987-04-19
Burnley,2018/19,Matej Vydra,1992-01-05
Burnley,2018/19,Ntumba Massanka,1996-11-30
Burnley,2018/19,Ali Koiki,1999-08-22
Burnley,2018/19,Josh Benson,1999-05-12
Burnley,2018/19,Peter Crouch,1981-01-30
Burnley,2018/19,Anthony Driscoll-Glennon,1999-11-26
Cardiff City,2018/19,Neil Etheridge,1990-07-02
Cardiff City,2018/19,Brian Murphy,1983-07-05
Cardiff City,2018/19,Lee Peltier,1986-11-12
Cardiff City,2018/19,Joe Bennett,1990-03-28
Cardiff City,2018/19,Sean Morrison,1991-08-01
Cardiff City,2018/19,Bruno Ecuele Manga,1988-07-16
Cardiff City,2018/19,Jazz Richards,1991-12-04
Cardiff City,2018/19,Sol Bamba,1985-01-13
Cardiff City,2018/19,Gregory Halford,1984-08-12
Cardiff City,2018/19,Matthew Connolly,1987-09-24
Cardiff City,2018/19,Callum Paterson,1994-10-13
Cardiff City,2018/19,Armand Traore,1989-08-10
Cardiff City,2018/19,Cameron Coxe,1998-12-18
Cardiff City,2018/19,Joe Ralls,1993-12-10
Cardiff City,2018/19,Kadeem Harris,1993-08-06
Cardiff City,2018/19,Liam Feeney,1986-04-28
Cardiff City,2018/19,Anthony Pilkington,1988-06-06
Cardiff City,2018/19,Aron Gunnarsson,1989-04-22
Cardiff City,2018/19,Loïc Damour,1991-08-01
Cardiff City,2018/19,Craig Bryson,1986-06-11
Cardiff City,2018/19,Jamie Ward,1986-12-05
Cardiff City,2018/19,Mark Harris,1998-12-29
Cardiff City,2018/19,Danny Ward,1991-11-12
Cardiff City,2018/19,Kenneth Zohore,1994-01-31
Cardiff City,2018/19,Nathaniel Mendez-Laing,1992-04-15
Cardiff City,2018/19,Frédéric Gounongbe,1988-01-05
Cardiff City,2018/19,Ibrahim Meite,1996-07-29
Cardiff City,2018/19,Junior Hoilett,1990-05-06
Cardiff City,2018/19,Yanic-Sonny Wildschut,1991-01-11
Cardiff City,2018/19,Gary Madine,1990-08-24
Cardiff City,2018/19,Allan McGregor,1982-01-31
Cardiff City,2018/19,Greg Cunningham,1991-01-31
Cardiff City,2018/19,Josh Murphy,1995-02-24
Cardiff City,2018/19,Alex Smithies,1990-05-03
Cardiff City,2018/19,Bobby De Cordova-Reid,1993-02-02
Cardiff City,2018/19,Lee Camp,1984-08-22
Cardiff City,2018/19,Declan John,1995-06-30
Cardiff City,2018/19,Stuart O'Keefe,1991-04-03
Cardiff City,2018/19,Matthew Kennedy,1994-01-11
Cardiff City,2018/19,Rhys Healey,1994-06-12
Cardiff City,2018/19,Víctor Camarasa,1994-05-28
Cardiff City,2018/19,Harry Arter,1989-12-28
Cardiff City,2018/19,Ciaron Brown,1998-01-14
Cardiff City,2018/19,Lloyd Humphries,1997-03-10
Cardiff City,2018/19,Oumar Niasse,1990-04-18
Cardiff City,2018/19,Leandro Bacuna,1991-08-21
Cardiff City,2018/19,Emiliano Sala,1990-10-31
Cardiff City,2018/19,Jack Bodenham,1999-09-29
Cardiff City,2018/19,Lee Tomlin,1989-12-01
Cardiff City,2018/19,Omar Bogle,1992-07-26
Chelsea,2018/19,Willy Caballero,1981-09-28
Chelsea,2018/19,Thibaut Courtois,1992-11-05
Chelsea,2018/19,Eduardo,1982-09-19
Chelsea,2018/19,Antonio Rüdiger,1993-03-03
Chelsea,2018/19,Marcos Alonso,1990-12-28
Chelsea,2018/19,Victor Moses,1990-12-12
Chelsea,2018/19,Davide Zappacosta,1992-11-06
Chelsea,2018/19,Gary Cahill,1985-12-19
Chelsea,2018/19,Andreas Christensen,1996-10-04
Chelsea,2018/19,César Azpilicueta,1989-08-28
Chelsea,2018/19,David Luiz,1987-04-22
Chelsea,2018/19,Emerson,1994-03-08
Chelsea,2018/19,Ethan Ampadu,2000-09-14
Chelsea,2018/19,Trevoh Chalobah,1999-05-07
Chelsea,2018/19,Cesc Fàbregas,1987-04-05
Chelsea,2018/19,Danny Drinkwater,1990-05-03
Chelsea,2018/19,N'Golo Kanté,1991-03-29
Chelsea,2018/19,Ross Barkley,1993-05-12
Chelsea,2018/19,Tiemoué Bakayoko,1994-08-17
Chelsea,2018/19,Kyle Scott,1997-12-22
Chelsea,2018/19,Dujon Sterling,1999-10-24
Chelsea,2018/19,Álvaro Morata,1992-10-23
Chelsea,2018/19,Eden Hazard,1991-07-01
Chelsea,2018/19,Pedro,1987-07-28
Chelsea,2018/19,Olivier Giroud,1986-09-30
Chelsea,2018/19,Willian,1988-09-08
Chelsea,2018/19,Callum Hudson-Odoi,2000-07-11
Chelsea,2018/19,Fikayo Tomori,1997-12-19
Chelsea,2018/19,Tomas Kalas,1993-05-15
Chelsea,2018/19,Ola Aina,1996-08-10
Chelsea,2018/19,Cristián Cuevas,1995-02-04
Chelsea,2018/19,Ruben Loftus-Cheek,1996-01-23
Chelsea,2018/19,Kenedy,1996-08-02
Chelsea,2018/19,Jérémie Boga,1997-03-01
Chelsea,2018/19,Charly Musonda,1996-10-15
Chelsea,2018/19,Jorginho,1991-12-20
Chelsea,2018/19,Jared Thompson,1999-02-23
Chelsea,2018/19,Bradley Collins,1997-02-18
Chelsea,2018/19,Marcin Bulka,1999-04-10
Chelsea,2018/19,Michael Hector,1992-07-19
Chelsea,2018/19,Lucas Piazon,1994-01-20
Chelsea,2018/19,Kasey Palmer,1996-09-11
Chelsea,2018/19,Mario Pasalic,1995-09-02
Chelsea,2018/19,Tammy Abraham,1997-02-10
Chelsea,2018/19,Robert Green,1980-01-18
Chelsea,2018/19,Kepa Arrizabalaga,1994-03-10
Chelsea,2018/19,Mateo Kovacic,1994-06-05
Chelsea,2018/19,Isaiah Brown,1997-07-01
Chelsea,2018/19,Jamie Cumming,1999-04-09
Chelsea,2018/19,George McEachran,2000-08-30
Chelsea,2018/19,Lewis Baker,1995-04-25
